sku_id,machine_family,machine_type,vcpus,memory,cpu_arch,region,region_code,zone,os,network_tier,price_model,on_demand_hourly_usd,spot_hourly_usd,sustained_use_discount_eligible,cud_1yr_discount,cud_3yr_discount,preemptible_available,effective_date,currency,boot_disk_type,boot_disk_gb,local_ssd_count,local_ssd_total_gb,gpu_model,gpu_count,gpu_hourly_usd,egress_destination,egress_gb,egress_unit_price_usd,billing_frequency,usage_hours_month,monthly_cost_estimate_usd,price_source,feedback
SKU-2C8935C9BF58,C2,c2-standard-96,96,384,arm64,me-central1,me_central1,me-central1-a,Linux,premium ,on-demand,6.4664 USD,US$ 2.5431,N,0.3,,True,13-02-2025,usd,pd-ssd,100 GB,0,,,0.0,,same-region,500,"0,0097 /GB",per_second,720,"4677,64 USD",Calculator,"Excellent value for money, great performance to cost ratio"
SKU-675B2093E06E,n1,n1-highmem-16, 16vcpus ,104GB,X86-64,Asia Northeast1,asia-northeast1,Asia Northeast1 F ,RHEL,premium ,on-demand,1.1376 USD,,False, 25 % ,50%,True,09/13/2025,US$,pd_balanced, 10gb ,0,0,,0.0,0,australia,500,"0,1958 /GB",per minute,184,308.22,Pricing API,"Excellent value for money, great performance to cost ratio"
SKU-EB79EB71A7B3,n2d,n2d-highcpu-96, 96vcpus ,96,x86_64,asia-east1,asia_east1,asia-east1-f,SUSE,STANDARD,on-demand,4.268,,False,30%,,true,06/06/2025,USD,pd_balanced,50 GB,0,0,,,0,intercontinental,1000,0.12 USD/GB,per-second,730,3238.06,Pricing table,Standard pricing for this configuration
SKU-5EBD2F5ACF82,a2, a2-standard-2 ,2,24 GiB,x86_64,asia-east1,ASIA-EAST1,ASIA-EAST1-D,RHEL,premium ,OnDemand,0.2759 USD,"€0,1061",0,0.2, 50 % ,0,05-09-2023,EUR,pd_standard, 100gb ,1,,,,0,australia,100,"€0,1874/GB",per-second,730,$187.92,Manual,"Moderate cost, suitable for most use cases"
SKU-3D175C36E308,t2d,t2d-highmem-32,32,256,x86_64,Europe North1,europe-north1,europe-north1-f,linux,Standard,on_demand,"1,7261","0,7433",no,0.3,45%,Y,23-10-2023,USD,pd-standard, 100gb ,0,2x375,,,,same-region,up to 500GB,0.01 USD/GB,Per_Second,720,$1248.83,Manual,Pricing is in line with market rates
SKU-272E641EF122,e2,e2-highmem-8,8,64,arm64,us-east1,us-east1,us-east1-b,SUSE,STANDARD,OnDemand,"0,4256","0,1913",true, 30 % , 50 % ,True,2025/08/03,EUR,pd-ssd,50,1,,,0.0,0,australia,1000,0.1812,hourly,,,Calculator,Reasonable pricing for enterprise workloads
SKU-3C8443A81D8F,n1,n1 STANDARD 16,16,60.0,x86_64,Finland,europe_north1,europe-north1-a,Windows Server 2022,Standard,OnDemand,"€1,1309",0.2164 USD,,,,no,12/20/2023,EUR,pd-standard,25,0,,,0.0,0,australia,up to 10GB,"€0,1833/GB",per-second,,,Manual,Pricing is in line with market rates
SKU-55BAE82CFD6E,t2d,t2d-highmem-2,2 vCPU,16,arm64,Montréal,NORTHAMERICA-NORTHEAST1,northamerica-northeast1-a,SUSE,STANDARD,on_demand,0.1246,0.0298,False, 25 % ,,Y,26-08-2025,€,pd_standard,100 GB,1,,,,,same-region,100,"€0,0105/GB",per-second,730,93.78,Manual,Cost is too high for the performance
SKU-B3342C1D1781,e2,e2-highmem-64,64,512,x86_64,US-CENTRAL1,us-central1,us-central1-a,linux,STANDARD,on-demand,3.0549,0.5564,False, 30 % ,57%,True,13/01/2024,USD,pd-balanced,10,0,750,,0.0,,same-region,500,0.01 USD/GB,per_second,720,1992.44,Pricing table,Excellent price-performance ratio
SKU-68AB19C3ED26,t2d,T2D STANDARD 16,16,64,X86-64,Finland,EUROPE-NORTH1,Europe North1 D ,SUSE,premium ,on_demand,0.7256,0.2477,, 20 % ,57%,true,24-01-2025,EUR,PD-STANDARD,50GB,1,,,,0,australia,10,"€0,1864/GB",per minute,varies,$484.20,Calculator,Poor price-to-performance ratio
SKU-378AA7033C12,t2d,t2d-highmem-16,16,128,X86-64,europe-north1,EUROPE-NORTH1,EUROPE-NORTH1-E,Linux,STANDARD,on-demand,0.862,0.2946,1, 25 % ,,False,2023/10/16,EUR,pd_balanced, 100gb ,0,2x375,,0.0,0,australia,500,0.19 USD/GB,hourly,660,617.96,Pricing table,Satisfied with the cost and performance
SKU-DB290A3A51AE,C3,c3-highmem-2, 2vcpus ,16GB,arm64,EUROPE-NORTH1,europe_north1,Europe North1 C ,Windows Server 2022,premium ,OnDemand,"0,2068",0.0644 USD,, 25 % ,45%,no,2025-09-18,€,PD-STANDARD,100GB,0,,,,0,china,500,0.2217,per_second,265,175.05,Manual,"Fair price point, meets expectations"
SKU-D53F9F96F9BB,c2,c2HIGHCPU8, 8vcpus ,8,X86-64,asia_east1,asia_east1,ASIA-EAST1-B,linux,STANDARD,on-demand,$0.3686,0.0606 USD,no, 25 % ,,1,07-07-2024,USD,PD-BALANCED,50,0,,,0.0,0,intercontinental,10,0.1199,Per_Second,approx 500,,Calculator,Reasonable cost for enterprise use
SKU-E0DEE495867E,N2,n2-standard-8,8,32 GB,X86-64,Sydney,AUSTRALIA-SOUTHEAST1,AUSTRALIA-SOUTHEAST1-C,Windows Server 2022,Premium,OnDemand,0.6980 USD,$0.1463,True,,0.45,0,2024-06-30,usd,pd-standard,50GB,2,,,,0,china,10,"0,2339 /GB",per_second,720,"506,88 USD",Pricing table,"Poor value, consider alternatives"
SKU-B58E5F0DA4D4,n2d,n2d-highcpu-96,96,96,arm64,asia-east1,asia-east1,ASIA-EAST1-C,SUSE,Premium,on_demand,US$ 4.6241,1.2153,True,0.2,50%,False,2023-08-31,usd,pd-standard,25,0,,,0.0,,same-continent,100,0.0792,per_second,varies,3338.27,Pricing API,Adequate pricing for the resources
SKU-36A7D49ADEF6,t2d,T2D HIGHMEM 8, 8vcpus ,64,arm64,us-east1,US-EAST1,US-EAST1-E,RHEL,STANDARD,OnDemand,0.4686,US$ 0.2098,0, 20 % ,57%,YES,2023/06/21,USD,PD-SSD,25,0,,NVIDIA_T4,1.0,US$ 0.3228,same-region,up to 100GB,0.0105,Per_Second,,$604.26,Pricing API,Not cost-effective for our needs
SKU-CF5A3C8C8D0D,n2,n2-highmem-16, 16vcpus , 128GB ,X86-64,us-east4,us-east4,us-east4-e,Windows Server 2022,Standard,on-demand,"€1,456",$0.4999,0, 30 % , 50 % ,no,23/09/2024,EUR,pd_standard,25 GB,4,,,0.0,0,china,200,0.2292,per minute,730,"1020,92 USD",Calculator,"Fair price point, meets expectations"
SKU-431970ECD2F5,T2D,t2d-highcpu-16,16,16,X86-64,Europe West4,europe-west4,europewest4a,linux,Premium,OnDemand,0.4971,0.22,YES,0.3,,True,2025-05-04,EUR,pd-ssd,10 GB,2,750,,,0,china,1000,0.2391,hourly,730,$464.72,Manual,Reasonable cost for enterprise use
SKU-30104FB24FFF,c3,c3-highmem-8,8,64GB,x86_64,us-west1,US-WEST1,uswest1f,RHEL,premium ,on_demand,0.6512 USD,"0,2713",,0.25,,True,2024-11-09,USD,pd_standard, 25gb ,0,,,,0,intercontinental,500,0.1147,per minute,730,"533,73 USD",Pricing API,"Not worth the price, overpriced"
SKU-06683CFA0DCE,t2d,t2d-standard-64, 64vcpus ,256,X86-64,US Central (Iowa),us-central1,us-central1-d,Windows Server 2022,Premium,on-demand,US$ 3.8419,1.5341,0,20%, 57 % ,YES,2025-04-29,US$,pd_balanced,10,4,,,0.0,0,same-region,up to 100GB,0.0103,Per_Second,,2822.89,Pricing API,Not affordable for our budget
SKU-34C0F0FDB5A3,n2,n2 HIGHMEM 96,96,768 GB,x86_64,EUROPE-WEST1,europe-west1,europe-west1-d,Windows Server 2022,premium ,on_demand,$9.5546,"2,2964",, 30 % , 57 % ,true,04/20/2025,usd,pd-ssd, 10gb ,1,,,0.0,0,same-region,up to 100GB,0.0104,Per_Second,633,,Calculator,Excellent price-performance ratio
SKU-F00242CAACE3,e2,e2-standard-96,96 vCPU,384,arm64,us-east4,US-EAST4,us-east4-c,Linux,Premium,on-demand,3.2609,$1.2816,N,25%, 57 % ,true,2024-12-31,usd,pd_balanced,50,1,,,,0,intercontinental,100,0.1145,per minute,720,2364.3,Calculator,"Good value proposition, worth the investment"
SKU-DC803DD81D4E,t2d,t2d-highmem-64, 64vcpus ,512,X86-64,São Paulo,SOUTHAMERICA-EAST1,SOUTHAMERICA-EAST1-D,Windows Server 2019,STANDARD,on-demand,5.3384,0.87,1,0.25, 45 % ,Y,2025/04/28,USD,pd-ssd,50 GB,0,,,,0,same-continent,200,0.0775,Per_Second,291,,Manual,Cost is too high for the performance
SKU-A623E04AC641,c3,c3-standard-64,64 vCPU,256,x86_64,southamerica-east1,southamerica-east1,Southamerica East1 A ,Windows Server 2022,Standard,on-demand,US$ 6.0939,"1,8214",Y,,,False,12/07/2025,USD,pd_balanced,50GB,0,,,0.0,,same-region,10,0.0102,per_second,730,,Calculator,Poor value for money
SKU-666429366E0D,t2d,t2d-highmem-4,4,32,arm64,Us West1,US-WEST1,us-west1-c,linux,STANDARD,on-demand,"0,2041","0,0833",no, 25 % ,,False,21-10-2025,usd,pd-ssd,50,0,750,,0.0,0,intercontinental,10,0.11 USD/GB,per-second,,,Pricing API,Expensive and not justified
SKU-1BC207A54880,c3,c3HIGHMEM64,64, 512GIB ,arm64,me-central1,ME-CENTRAL1,me-central1-b,Linux,Premium,on-demand,5.8487 USD,2.6052 USD,True, 30 % , 50 % ,Y,2023-06-10,US$,pd_balanced,10GB,2,750,,0.0,0,same-continent,200,0.08 USD/GB,per_second,720,"3951,32 USD",Pricing API,Reasonable pricing for enterprise workloads
SKU-7ACF5D179D75,t2d, t2d-standard-32 ,32 vCPU,128,x86_64,NORTHAMERICA-NORTHEAST1,NORTHAMERICA-NORTHEAST1,northamerica-northeast1-e,linux,Standard,on_demand,"1,3843","€0,5842",no, 30 % , 57 % ,no,2025-08-27,€,pd-standard,50 GB,0,,,0.0,0,same-continent,10,0.08 USD/GB,per-second,varies,$919.48,Calculator,Too costly relative to resources
SKU-4C93F35FF1E6,N1,n1-highmem-32,32 vCPU,208.0,arm64,us-central1,us_central1,us-central1-a,Windows Server 2022,premium ,on_demand,$2.3795,0.4722,N,0.25,45%,no,2025/01/19,US$,PD-SSD,25 GB,0,,NVIDIA_A100_80GB,4.0,19.9807,same-region,up to 1000GB,0.0096,per minute,730,,Manual,"Average cost, meets basic requirements"
SKU-98DCB94C0D62,c2,c2-highmem-2,2 vCPU,16 GB,arm64,Us East4,us_east4,Us East4 C ,Linux,STANDARD,on_demand,"0,1450",,,, 50 % ,,06/12/2023,EUR,PD-BALANCED,25,0,2x375,,0.0,,same-continent,200,0.0828,hourly,730,124.94,Pricing table,Too costly relative to resources
SKU-4B02EC397812,e2,e2HIGHCPU8,8 vCPU,8,arm64,us_east4,us-east4,us-east4-e,Linux,Standard,on_demand,0.1984 USD,"0,0841",no,0.3,,Y,08/18/2025,US$,PD-SSD,100GB,4,,,0.0,,australia,up to 100GB,0.19 USD/GB,per minute,730,"180,6 USD",Calculator,"Average pricing, acceptable for standard workloads"
SKU-1405E9C08C05,e2,e2-highmem-4,4,32,X86-64,Montréal,NORTHAMERICA-NORTHEAST1,northamerica-northeast1-b,Windows Server 2019,STANDARD,OnDemand,0.299,0.0614,False,20%, 57 % ,1,04-09-2025,usd,PD-SSD,50 GB,1,,,,,australia,up to 200GB,0.18 USD/GB,Per_Second,107,"76,84 USD",Pricing API,Poor value for money
SKU-AEBD04295DEF,e2,E2 STANDARD 64,64 vCPU,256 GiB,X86-64,Asia Northeast1,asia-northeast1,asia-northeast1-e,SUSE,Premium,on_demand,2.9268,US$ 0.4533,Y,30%,0.45,True,09/15/2025,usd,PD-STANDARD,25,0,,,0.0,0,china,up to 100GB,0.2334,per minute,varies,"2160,91 USD",Calculator,Too costly relative to resources
SKU-C3179A1A12AC,c3,c3-highmem-64,64 vCPU,512,x86_64,US-WEST1,us-west1,uswest1a,RHEL,premium ,on-demand,"€5,2767",$1.6894,YES,30%, 45 % ,Y,07-10-2024,EUR,pd_ssd,10,2,,,0.0,0,same-region,up to 100GB,"€0,0102/GB",Per_Second,720,"3048,72 USD",Pricing API,"Good value, meets our requirements perfectly"
SKU-1DB918B99BC3,a2,a2-standard-4, 4vcpus ,48,X86-64,asia-east1,ASIA-EAST1,asiaeast1a,linux,Premium,on-demand,"0,5299","0,1444",true, 20 % , 57 % ,YES,07/29/2024,usd,pd_ssd,25 GB,0,,,0.0,0,australia,10,0.20 USD/GB,per_second,720,$387.77,Pricing table,Excellent price-performance ratio
SKU-B7ED7DDADE4A,E2,e2-standard-96,96 vCPU,384,x86_64,Us Central1,US-CENTRAL1,US-CENTRAL1-E,Linux,premium ,OnDemand,$3.3192,$0.9027,N,0.25,0.45,,2025/08/12,€,pd-balanced,25,0,,,,,china,10,0.2192,hourly,591,1459.55,Pricing table,Not affordable for our budget
SKU-FCC7C4497A2B,n1,n1-highcpu-64, 64vcpus ,57.6,arm64,europe_west4,europe_west4,Europe West4 E ,RHEL,premium ,OnDemand,"€2,622",$0.6452,Y,,57%,True,18-05-2024,€,PD-STANDARD,50 GB,2,,,0.0,0,intercontinental,up to 200GB,0.117,hourly,,"1939,46 USD",Pricing API,Pricing is in line with market rates
SKU-A46D5BCF1205,C3,c3HIGHCPU4,4 vCPU,4,X86-64,me-central1,me_central1,me-central1-c,Windows Server 2019,Standard,on_demand,0.3094 USD,"0,1102",True,,0.57,False,08/21/2024,€,PD-SSD,25,4,,,,0,same-region,200,"€0,0103/GB",hourly,459,$136.48,Pricing table,Reasonable cost for enterprise use
SKU-99B21E406243,c2,c2-highcpu-8,8,8,X86-64,us-west1,us_west1,us-west1-e,SUSE,premium ,OnDemand,0.4031,0.1356,0,20%, 57 % ,True,2023/03/13,€,pd-standard, 100gb ,1,,,,0,intercontinental,1000,"0,1152 /GB",hourly,730,$380.35,Pricing API,Acceptable cost for the specifications
SKU-C3E30601E8AE,e2,e2 HIGHMEM 64, 64vcpus ,512GiB,x86_64,US-EAST1,us-east1,useast1c,SUSE,premium ,on_demand,US$ 3.3820,1.2401,True,30%,0.5,0,2023/07/09,USD,PD-STANDARD,50,4,,,0.0,0,same-region,100,0.0104,per_second,466,"1579,07 USD",Pricing API,Standard pricing for this configuration
SKU-0C3D7DA362D9,e2,e2-highcpu-4,4 vCPU, 4GB ,X86-64,northamerica-northeast1,northamerica_northeast1,northamerica-northeast1-e,linux,Premium,OnDemand,$0.1094,"0,0452",YES, 25 % ,,YES,2023/08/15,US$,pd-standard,10,4,,,,,same-region,up to 10GB,$0.010/GB,per minute,720,,Manual,Reasonable pricing for enterprise workloads
SKU-F48ADAEE8A20,t2d,t2d-highmem-32,32,256,X86-64,US-WEST1,us-west1,us-west1-d,Windows Server 2022,Standard,on_demand,2.3971,$0.4758,False,,,true,2023-10-02,EUR,pd_balanced,10,2,,,0.0,0,australia,200,0.18 USD/GB,hourly,720,"1622,32 USD",Pricing table,Very satisfied with the pricing and performance
SKU-FA6F43652E3A,a2,a2-standard-8,8,96GiB,x86_64,Asia East1,ASIA-EAST1,asia-east1-e,linux,Standard,on_demand,$1.0152,0.3625,,,,true,10/31/2023,EUR,PD-STANDARD,100 GB,4,,,0.0,0,intercontinental,up to 50GB,"€0,1187/GB",per minute,483,460.26,Manual,Acceptable cost for the specifications
SKU-C92CD406A3A8,N2D,N2D HIGHMEM 32,32 vCPU,256,x86_64,asia-east1,ASIA-EAST1,ASIA-EAST1-D,Windows Server 2022,STANDARD,on-demand,,0.9239,0,,0.57,no,2025/02/13,usd,pd_standard,10GB,0,,,0.0,,australia,up to 50GB,0.18 USD/GB,per-second,720,,Calculator,Poor value for money
SKU-81A1F03A9188,a2,a2-highmem-16, 16vcpus , 256GIB ,X86-64,asia_east1,asia-east1,asia-east1-c,RHEL,STANDARD,OnDemand,2.681,0.8405 USD,no,0.2,,False,10-10-2023,EUR,pd_standard,50,0,,,0.0,0,australia,100,"€0,1817/GB",hourly,720,"1950,53 USD",Pricing table,"Good value, meets our requirements perfectly"
SKU-B63C7D395E3C,c3,c3-standard-4, 4vcpus ,16,X86-64,europe-north1,europe_north1,europe-north1-d,Linux,STANDARD,OnDemand,$0.2488,"0,0431",N,0.2, 50 % ,Y,2025-10-10,€,pd_balanced,100GB,2,,nvidia_l4,2.0,$1.1259,china,200,0.23 USD/GB,per-second,730,974.85,Pricing API,Adequate pricing for the resources
SKU-F146FD945CCD,n1,n1-standard-4,4,15.0 GB,x86_64,europe-north1,EUROPE-NORTH1,europenorth1e,RHEL,Standard,on_demand,US$ 0.2159,"0,0885",, 20 % ,0.45,0,2025/08/04,US$,PD-STANDARD, 50gb ,0,375,,0.0,0,china,500,"0,2214 /GB",hourly,503,221.34,Pricing API,Adequate pricing for the resources
SKU-89315B45B51A,n1,n1-highcpu-32,32 vCPU,28.8,X86-64,us_east1,US-EAST1,Us East1 F ,linux,premium ,on-demand,"1,1499",$0.3908,0,20%,45%,YES,27-10-2023,€,PD-BALANCED, 25gb ,2,,,,,intercontinental,up to 100GB,"€0,1176/GB",Per_Second,720,"774,83 USD",Calculator,"Fair price point, meets expectations"
SKU-7ECCB6FFB198,n1,n1-standard-96, 96vcpus ,360GB,arm64,Finland,EUROPE-NORTH1,europenorth1d,Linux,Premium,OnDemand,$4.6553,"0,9424",1,0.3,,True,14-11-2024,usd,PD-BALANCED,50 GB,0,375,,0.0,0,same-region,1000,0.0104,Per_Second,varies,3367.23,Manual,Poor price-to-performance ratio
SKU-A3DA5DA8CFA5,n2,n2-highcpu-64,64 vCPU, 64GB ,X86-64,us-west1,us-west1,US-WEST1-F,Windows Server 2019,Standard,on_demand,3.6781 USD,$1.5717,true,30%,,N,04/02/2023,usd,pd-ssd,10GB,4,750,,0.0,,australia,up to 50GB,0.1982,hourly,730,$2696.61,Pricing table,"Poor value, consider alternatives"
SKU-5EAD3A1358D5,e2,e2highmem32,32,256,x86_64,São Paulo,southamerica-east1,southamerica-east1-c,Windows Server 2019,Standard,on_demand,US$ 2.5743,0.7950 USD,True, 20 % ,0.5,true,31-10-2025,USD,pd-ssd, 25gb ,1,375,nvidia_v100,4.0,US$ 10.5377,china,200,"0,241 /GB",per_second,730,,Pricing API,Expensive compared to alternatives
SKU-19A86AD5BDDD,a2,a2-highmem-2,2 vCPU,32 GiB,x86_64,europe_west4,europe-west4,europewest4a,Linux,premium ,on_demand,"€0,3077",0.0725,False,25%, 45 % ,1,17-01-2023,EUR,PD-SSD,25GB,1,,NVIDIA_A100_40GB,1.0,3.5783,australia,up to 1000GB,"0,1916 /GB",hourly,103,,Pricing API,"Expensive option, not recommended"
SKU-853940FCA5EC,t2d,t2d-standard-96,96 vCPU, 384GIB ,arm64,europe-west1,EUROPE-WEST1,Europe West1 E ,Windows Server 2019,premium ,OnDemand,$5.9611,US$ 2.4656,Y,,50%,YES,31/10/2023,US$,pd-balanced,50,4,375,NVIDIA_L4,1.0,0.5698,same-continent,up to 50GB,0.08 USD/GB,hourly,730,,Calculator,"Standard pricing, no complaints"
SKU-131CD4E86DEF,c3,c3-standard-8,8, 32GB ,X86-64,Asia Northeast1,asia_northeast1,ASIA-NORTHEAST1-C,RHEL,premium ,on-demand,0.5983,US$ 0.2162,1,,,N,05/10/2024,usd,PD-BALANCED,50GB,0,2x375,NVIDIA_L4,1.0,$0.6169,australia,up to 1000GB,0.195,per-second,approx 500,$1076.76,Calculator,Great deal for the resources allocated
SKU-EC7B57863B96,n2d,n2d-highmem-64,64,512 GiB,X86-64,europe-west4,europe-west4,europe-west4-a,Windows Server 2019,STANDARD,on_demand,"€6,1273",$1.5406,1,,50%,Y,2023-11-24,EUR,PD-SSD,50,0,,,0.0,0,same-continent,500,0.08 USD/GB,per-second,492,,Manual,"Standard pricing, no complaints"
SKU-C7AC1DA10F0C,t2d,t2d HIGHMEM 64,64,512,x86_64,Taiwan,asia-east1,asia-east1-c,Linux,premium ,on_demand,3.6094 USD,$1.3593,False,0.3,,true,2025-01-14,US$,PD-STANDARD, 10gb ,0,,NVIDIA_T4,1.0,0.3459,australia,10,0.1913,Per_Second,720,2850.13,Calculator,Very cost-effective for our use case
SKU-8C7F2B819EC8,e2,e2-highcpu-4,4,4,X86-64,us-central1,US-CENTRAL1,Us Central1 C ,RHEL,Premium,OnDemand,"0,1233",0.0389 USD,N, 30 % ,45%,False,2023/04/19,usd,pd_ssd,100,2,,,0.0,,same-continent,100,0.0777,per minute,720,$113.53,Calculator,Expensive compared to alternatives
SKU-92E57A49B5CD,n2d,n2d-highcpu-96,96,96,X86-64,us_east1,US-EAST1,useast1e,SUSE,Premium,OnDemand,3.8412 USD,0.996,0,0.2,,False,2024-08-11,usd,pd-balanced,50,2,0,,0.0,0,intercontinental,up to 500GB,0.1183,Per_Second,583,2303.53,Manual,"Not worth the price, overpriced"
SKU-4AF64896680C,c2,C2 HIGHMEM 8,8 vCPU,64,arm64,Asia Northeast1,ASIA-NORTHEAST1,asianortheast1b,SUSE,STANDARD,OnDemand,$0.6989,"€0,1331",N,30%,,False,2024-11-22,EUR,pd_standard, 25gb ,2,,,,0,intercontinental,10,"0,1154 /GB",per_second,varies,"512,32 USD",Pricing table,Great price point for the resources provided
SKU-23DD15A4E09D,t2d,t2d-highcpu-4, 4vcpus ,4,x86_64,Southamerica East1,SOUTHAMERICA-EAST1,southamerica-east1-e,RHEL,STANDARD,on-demand,$0.1644,$0.0366,Y, 20 % ,,YES,2023-01-24,€,pd_ssd, 10gb ,1,,NVIDIA_A100_80GB,2.0,"€8,6634",australia,10,0.1991,per-second,720,$5850.94,Manual,Great price point for the resources provided
SKU-49459A1EDC60,n1,n1standard64,64,240.0,arm64,Finland,europe-north1,EUROPE-NORTH1-E,Windows Server 2022,STANDARD,OnDemand,US$ 4.4950,1.9341,no,20%,45%,1,2025/01/25,usd,pd-ssd,100,0,2x375,,,,intercontinental,200,0.1236,per minute,720,3278.08,Manual,Satisfied with the cost and performance
SKU-9915D1A0DE82,a2,a2 HIGHMEM 96,96, 1536GB ,x86_64,europe-west4,europe_west4,europewest4c,linux,Premium,OnDemand,14.2692 USD,$4.2407,False,0.3,,Y,2025/06/23,EUR,pd-ssd,100GB,1,,,0.0,0,australia,up to 100GB,0.19 USD/GB,hourly,730,,Pricing API,Adequate pricing for the resources
SKU-1221D1D101F2,a2,a2-standard-8,8 vCPU,96 GB,arm64,us-east4,us_east4,US-EAST4-F,Windows Server 2019,Premium,on_demand,US$ 1.1536,0.3172 USD,no,0.25,0.57,true,2023/06/28,USD,pd_standard,25,2,375,nvidia_k80,1.0,$0.1946,same-continent,up to 200GB,0.0764,per minute,730,1032.53,Pricing table,Cost-effective solution for our workload
SKU-AC6C77D8A32D,n1,n1highcpu4,4,3.6,x86_64,us_west1,US-WEST1,uswest1d,RHEL,Premium,on_demand,0.1638,—,1, 20 % ,0.57,N,2023-05-07,EUR,PD-STANDARD,10,1,2x375,,0.0,0,australia,1000,"0,1896 /GB",per_second,720,,Pricing table,Expensive and not justified
SKU-C4F4A5030F1B,e2,e2 HIGHCPU 32,32 vCPU,32,x86_64,US-CENTRAL1,us_central1,Us Central1 B ,Linux,premium ,OnDemand,"0,8078",—,Y, 30 % , 50 % ,,2025-09-12,usd,pd_ssd,100,0,,,0.0,0,china,1000,0.227,hourly,626,$811.38,Pricing API,Cost is too high for the performance
SKU-CAFAD9D41D90,e2,e2-highcpu-32, 32vcpus , 32GB ,arm64,europe-north1,europe_north1,europenorth1a,SUSE,Standard,OnDemand,1.08,0.3100 USD,YES, 30 % ,57%,False,2023-07-05,usd,pd-ssd, 50gb ,2,0,,,0,same-region,500,0.0103,per minute,720,$791.25,Pricing table,Pricing is in line with market rates
SKU-0CC5A997CD97,n2,n2-standard-2,2,8,X86-64,Asia Southeast1,ASIA-SOUTHEAST1,asia-southeast1-e,Linux,premium ,on_demand,"€0,1178",0.0382,True,0.2,,YES,19/04/2025,EUR,pd_standard,10GB,1,,,,0,china,1000,0.22 USD/GB,Per_Second,730,$324.69,Manual,Great deal for the resources allocated
SKU-74949CD7D11D,n2,n2-highcpu-32,32,32,X86-64,Finland,europe-north1,Europe North1 E ,SUSE,premium ,on_demand,$1.4793,0.5342 USD,true,,,YES,2023/12/24,EUR,pd_ssd,100,2,,,0.0,,same-continent,up to 50GB,"€0,0776/GB",per_second,730,"1012,68 USD",Pricing table,Great pricing for the compute power
SKU-4A63B17F7D76,N1, n1 STANDARD 4 ,4,15.0,arm64,Northamerica Northeast1,northamerica_northeast1,northamerica-northeast1-a,Linux,STANDARD,on_demand,0.1856,0.0741,,0.3, 50 % ,1,2023/11/08,US$,pd_ssd,50 GB,2,375,,,0,same-continent,100,0.0764,per minute,varies,151.62,Pricing table,"Good value, meets our requirements perfectly"
SKU-AB80B0EF3E21,c2,c2-highmem-4, 4vcpus ,32,arm64,Australia Southeast1,australia_southeast1,australiasoutheast1b,Windows Server 2022,premium ,OnDemand,0.4459,,True, 30 % , 45 % ,no,2025/10/19,US$,PD-BALANCED, 50gb ,2,0,NVIDIA_A100_80GB,4.0,17.7856,china,100,0.2413,per-second,343,"6282,54 USD",Manual,Pricing is competitive
SKU-F0B44FCFDDD6,c3,c3-highmem-2,2,16,x86_64,Europe West (Netherlands),EUROPE-WEST4,Europe West4 D ,Windows Server 2022,STANDARD,on_demand,0.2070 USD,"0,0703",Y,0.25,,,06/17/2025,usd,PD-STANDARD, 100gb ,1,,,0.0,0,australia,200,0.18 USD/GB,per-second,,189.76,Pricing API,Poor price-to-performance ratio
SKU-A3F85BE27FC2,n1,n1-highcpu-8,8 vCPU,7GB,arm64,Europe West4,europe_west4,Europe West4 D ,linux,premium ,on_demand,"€0,2927",$0.0738,False, 30 % ,,0,2025/04/23,€,pd-ssd,10,4,,NVIDIA_L4,1.0,0.5889,same-continent,up to 10GB,0.0769,per minute,720,,Manual,"Average cost, meets basic requirements"
SKU-9553D3DC7499,n2d,n2d-highmem-8, 8vcpus ,64,arm64,us-west1,us_west1,Us West1 B ,Linux,Premium,OnDemand,US$ 0.5149,US$ 0.1747,N,,,YES,2025-01-22,USD,pd_standard,100GB,4,,,0.0,0,australia,50,$0.187/GB,per-second,,"384,13 USD",Pricing table,Reasonable cost for enterprise use
SKU-F34A0554A996,n2d,n2dhighmem8,8,64,X86-64,Singapore,asia_southeast1,asia-southeast1-c,Windows Server 2022,premium ,on_demand,0.7489,"€0,2197",Y,, 50 % ,,2023/05/24,EUR,PD-SSD,10,4,0,,0.0,,same-continent,10,0.0772,per_second,,,Pricing API,Expensive and not justified
SKU-865457C4BD39,n1,n1 HIGHMEM 32,32 vCPU,208.0,arm64,Us West1,us-west1,us-west1-a,linux,Premium,on_demand,"1,8757","0,4400",, 30 % , 50 % ,1,30-07-2024,€,pd-ssd,10,1,,,0.0,0,intercontinental,500,0.1158,Per_Second,730,1314.56,Pricing table,Great pricing for the compute power
SKU-5D8C06727BF1,c3,c3-highmem-8, 8vcpus ,64,x86_64,asia_southeast1,asia-southeast1,asia-southeast1-c,Linux,Standard,on_demand,0.6698,0.2802,N,30%,0.45,True,19/09/2024,usd,pd-ssd,10 GB,1,,,0.0,0,same-region,up to 10GB,$0.010/GB,hourly,730,$490.76,Pricing API,"Fair price point, meets expectations"
SKU-4E36B32C1A60,c2,c2-highmem-32,32,256,X86-64,europe_west1,europe_west1,europe-west1-f,SUSE,Premium,OnDemand,2.6335 USD,0.9056 USD,1,,,0,2024-11-18,USD,pd_standard,50GB,0,,,,,china,up to 500GB,$0.234/GB,per_second,187,,Pricing table,Reasonable pricing for enterprise workloads
